"a1","a2","a3","a4","a5","y2","y1","target_bins"
0.516123,0.500644,0.35139,0.748891,0.727177,0.106061,0.106538,9
0.520102,0.505137,0.356228,0.723775,0.707793,0.105348,0.110751,10
0.518723,0.508045,0.359458,0.715441,0.708672,0.104635,0.114964,10
0.519182,0.508202,0.368084,0.71806,0.705653,0.103922,0.119176,10
0.517804,0.522569,0.381321,0.743755,0.698177,0.103209,0.123389,10
0.517456,0.517797,0.385713,0.743177,0.691029,0.102495,0.127601,10
0.514599,0.51212,0.386186,0.723945,0.684257,0.101782,0.131814,10
0.51331,0.513583,0.395853,0.729343,0.686145,0.101069,0.136027,10
0.515619,0.510083,0.405378,0.730023,0.694647,0.100356,0.140239,10
0.519989,0.513496,0.414219,0.753484,0.694307,0.099643,0.143889,10
0.522517,0.516422,0.427978,0.768095,0.692008,0.09893,0.146802,10
0.522937,0.515325,0.431629,0.742836,0.701343,0.098217,0.149715,10
0.52167,0.505033,0.437098,0.727698,0.702516,0.097504,0.152628,10
0.518476,0.511354,0.444295,0.714443,0.692354,0.09679,0.155542,10
0.515282,0.507157,0.450562,0.720044,0.690683,0.096077,0.158455,10
0.513579,0.493678,0.457859,0.72873,0.694225,0.095364,0.161368,10
0.513579,0.507419,0.463155,0.715985,0.698552,0.094651,0.144532,10
0.51554,0.524842,0.471785,0.765027,0.702879,0.096589,0.121202,10
0.522175,0.527845,0.477879,0.775187,0.708297,0.101994,0.123155,10
0.528451,0.531398,0.475414,0.711858,0.705189,0.107399,0.125108,10
0.52867,0.528995,0.470265,0.708614,0.704169,0.112803,0.12706,10
0.526064,0.516997,0.480752,0.74778,0.704685,0.118208,0.129013,10
0.524596,0.507749,0.495877,0.747463,0.701167,0.123613,0.130966,10
0.524428,0.516178,0.503505,0.72737,0.695433,0.129018,0.125503,10
0.525986,0.528612,0.497812,0.71654,0.693034,0.134423,0.110343,10
0.529516,0.520183,0.482509,0.687523,0.697344,0.139828,0.095183,9
0.52881,0.516544,0.476565,0.712697,0.698247,0.145232,0.080023,7
0.523262,0.529604,0.477728,0.727131,0.697665,0.150637,0.07243,5
0.520852,0.523509,0.487014,0.720067,0.699834,0.156042,0.074733,6
0.524304,0.504493,0.488752,0.709873,0.702003,0.161447,0.077036,6
0.526316,0.498851,0.481864,0.739809,0.701519,0.166852,0.079339,7
0.52371,0.510135,0.474977,0.792718,0.698001,0.172257,0.079693,7
0.522791,0.524955,0.472222,0.749016,0.697848,0.177662,0.077496,6
0.5238,0.517031,0.470363,0.726984,0.701542,0.183066,0.075299,6
0.524809,0.501707,0.467193,0.733686,0.704374,0.188471,0.073103,5
0.525817,0.499582,0.470486,0.716098,0.706221,0.193876,0.070906,5
0.526826,0.502194,0.471008,0.729127,0.703102,0.199281,0.068709,5
0.526658,0.509073,0.46449,0.729365,0.698493,0.204686,0.066513,4
0.525145,0.505468,0.46109,0.745751,0.702938,0.210091,0.064316,4
0.525711,0.506496,0.45758,0.774598,0.701261,0.215495,0.062119,4
0.528653,0.522029,0.454025,0.75963,0.694291,0.21875,0.059923,3
0.52983,0.521629,0.454104,0.768792,0.69564,0.219191,0.057726,3
0.528989,0.520235,0.452915,0.748064,0.696988,0.219633,0.055529,3
0.526423,0.527567,0.452134,0.715633,0.694342,0.220075,0.053333,2
0.524473,0.516265,0.45182,0.699248,0.695257,0.220517,0.051136,2
0.525481,0.496204,0.451506,0.695155,0.70037,0.220958,0.048939,2
0.525182,0.498293,0.449731,0.740829,0.701554,0.2214,0.046743,2
0.523389,0.498433,0.44357,0.716733,0.703993,0.221842,0.044546,2
0.521596,0.498293,0.436295,0.698953,0.7054,0.222283,0.042349,1
0.521346,0.510745,0.427333,0.696788,0.704345,0.222725,0.040153,1
0.522859,0.510901,0.425535,0.700597,0.702076,0.223167,0.037956,1
0.520488,0.498589,0.42951,0.804148,0.701636,0.223609,0.03576,1
0.51368,0.498555,0.424816,0.79892,0.696476,0.22405,0.033563,1
0.509656,0.497684,0.392639,0.731508,0.696635,0.372146,0.031366,1
0.511365,0.501289,0.314034,0.71146,0.709036,0.681171,0.02917,1
0.515988,0.501811,0.237856,0.664663,0.709,0.832409,0.026973,1
0.521945,0.504632,0.170331,0.727959,0.709857,0.881871,0.025728,1
0.529426,0.515394,0.126883,0.766592,0.70852,0.884228,0.025728,1
0.532082,0.525599,0.166122,0.723537,0.692911,0.606029,0.025728,1
0.529225,0.527811,0.209533,0.737053,0.693216,0.34895,0.025728,1
0.524484,0.503796,0.264373,0.760616,0.694084,0.207985,0.1701,10
0.513276,0.486608,0.340829,0.750513,0.689323,0.037211,0.26448,10
0.50765,0.491937,0.337976,0.710508,0.695855,0.068514,0.141017,10
0.509017,0.509613,0.320459,0.703069,0.697661,0.418586,0.095167,9
0.511472,0.518337,0.218377,0.757634,0.709915,0.921536,0.033187,1
0.518549,0.520619,0.069949,0.750887,0.726063,1,0.028521,1
0.521996,0.523544,0.019017,0.748358,0.714031,0.974777,0.023855,1
0.528619,0.496308,0,0.717006,0.716599,0.741352,0.01919,1
0.530088,0.515133,0.035738,0.687716,0.712272,0.444841,0.014524,1
0.525279,0.536065,0.073603,0.721088,0.695221,0.42187,0.009858,1
0.524775,0.52431,0.080103,0.706902,0.69467,0.241394,0.155732,10
0.524271,0.518442,0.155408,0.701454,0.68706,0.022408,0.446106,10
0.522707,0.510152,0.253558,0.738958,0.682216,0.022408,0.563071,10
0.519933,0.497266,0.285664,0.755706,0.692231,0.008201,0.542813,10
0.519101,0.51313,0.29464,0.73639,0.693779,0.008201,0.440564,10
0.520488,0.518947,0.298387,0.702967,0.694448,0.012054,0.309178,10
0.521875,0.504841,0.306007,0.718162,0.699901,0.015908,0.279901,10
0.523262,0.501341,0.307611,0.764313,0.699361,0.019761,0.250624,10
0.52663,0.515568,0.315359,0.761784,0.698294,0.023614,0.238347,10
0.532262,0.522673,0.33011,0.735761,0.698869,0.027468,0.248301,10
0.53856,0.509804,0.343489,0.695608,0.697332,0.031321,0.258254,10
0.543268,0.499826,0.352486,0.69368,0.697637,0.035175,0.268208,10
0.573292,0.51684,0.373198,0.745161,0.69168,0.039028,0.278161,10
0.637444,0.545782,0.399944,0.738085,0.691563,0.042882,0.288115,10
0.668635,0.566697,0.421867,0.729388,0.69331,0.046735,0.298068,10
0.662997,0.595396,0.445705,0.712674,0.691715,0.050589,0.3308,10
0.659896,0.598983,0.468978,0.707526,0.695251,0.054442,0.362235,10
0.654978,0.587281,0.472758,0.746351,0.696394,0.058296,0.321978,10
0.650061,0.592871,0.476278,0.742054,0.700287,0.062149,0.276044,10
0.645144,0.599784,0.485169,0.75531,0.700182,0.066002,0.239848,10
0.638285,0.603754,0.484617,0.734502,0.697743,0.069856,0.188643,10
0.63156,0.60567,0.484946,0.710984,0.699379,0.073709,0.179252,10
0.627525,0.615474,0.492305,0.711325,0.698059,0.083627,0.140444,10
0.626786,0.595082,0.488137,0.706267,0.704087,0.101474,0.096228,9
0.629812,0.592801,0.475349,0.701391,0.704884,0.119321,0.095244,9
0.631269,0.614691,0.469409,0.730363,0.695116,0.137168,0.09426,8
0.630933,0.599383,0.46845,0.751942,0.696488,0.147228,0.093276,8
0.630597,0.597816,0.474993,0.73034,0.697977,0.147103,0.092293,8
0.63026,0.606715,0.483767,0.724932,0.694905,0.146977,0.091309,8
0.632278,0.591408,0.487831,0.725567,0.697836,0.146852,0.090325,8
0.636985,0.595239,0.48161,0.728866,0.698036,0.146727,0.089341,8
0.635573,0.600202,0.470377,0.751488,0.700182,0.146602,0.088357,8
0.630894,0.586009,0.470489,0.716246,0.70621,0.146477,0.087373,8
0.630473,0.596475,0.475086,0.701233,0.701577,0.146352,0.086389,8
0.631053,0.614325,0.478915,0.726179,0.696207,0.146227,0.085406,7
0.632776,0.620873,0.482952,0.732812,0.693744,0.146102,0.084422,7
0.634499,0.613559,0.481739,0.761977,0.693005,0.145976,0.083438,7
0.636222,0.592035,0.480861,0.726383,0.698012,0.145851,0.082454,7
0.635847,0.594177,0.476286,0.725385,0.698306,0.145726,0.08147,7
0.633073,0.615405,0.471477,0.766082,0.691891,0.145601,0.080486,7
0.634889,0.595761,0.474572,0.75201,0.697977,0.145476,0.079503,7
0.636929,0.590624,0.476083,0.753484,0.698857,0.145351,0.078519,6
0.63323,0.613507,0.475782,0.764846,0.693521,0.145226,0.077535,6
0.632591,0.604225,0.475482,0.756614,0.698042,0.145101,0.076551,6
0.63796,0.585957,0.476517,0.757464,0.699889,0.144976,0.075567,6
0.646197,0.594508,0.479079,0.709975,0.696934,0.14485,0.074583,6
0.648943,0.597799,0.48234,0.713933,0.695714,0.144725,0.0736,6
0.645413,0.594647,0.491335,0.778566,0.6984,0.1446,0.072926,5
0.644001,0.594368,0.498949,0.761852,0.701859,0.144475,0.072657,5
0.639387,0.580297,0.506479,0.74625,0.704251,0.14435,0.072389,5
0.628347,0.586114,0.507203,0.720849,0.706948,0.144225,0.072121,5
0.617308,0.596145,0.501373,0.733311,0.708062,0.1441,0.071852,5
0.614585,0.607168,0.502767,0.778283,0.702633,0.143975,0.071584,5
0.621365,0.590206,0.493581,0.726508,0.711017,0.174205,0.066355,4
0.628146,0.567933,0.482433,0.731043,0.71423,0.216342,0.054638,3
0.636626,0.589562,0.476505,0.764993,0.704028,0.222141,0.042922,1
0.641989,0.59705,0.471604,0.731996,0.699162,0.211293,0.042415,1
0.641569,0.573297,0.471719,0.729082,0.70302,0.178676,0.056569,3
0.637422,0.582875,0.484278,0.704033,0.700932,0.146059,0.070723,5
0.629016,0.581603,0.491876,0.712107,0.698059,0.133764,0.084877,7
0.62061,0.590676,0.490345,0.741521,0.698095,0.148042,0.078054,6
0.61788,0.614464,0.487404,0.698658,0.693638,0.162319,0.060107,3
0.621634,0.602396,0.476986,0.723639,0.698939,0.176597,0.063486,4
0.625389,0.607777,0.467636,0.725476,0.701613,0.190875,0.066866,4
0.632883,0.614708,0.472859,0.726882,0.697086,0.195892,0.070245,5
0.639355,0.605862,0.481542,0.745365,0.694623,0.188798,0.073625,6
0.639776,0.617355,0.484685,0.703999,0.690848,0.181704,0.077004,6
0.641333,0.607638,0.486688,0.722324,0.690126,0.17461,0.080384,7
0.644191,0.596475,0.486295,0.732143,0.694612,0.167516,0.083764,7
0.644382,0.613071,0.4953,0.718899,0.689862,0.160422,0.087143,8
0.641524,0.61833,0.498452,0.745376,0.687036,0.153328,0.090523,8
0.641255,0.611939,0.503084,0.715838,0.695843,0.146235,0.093902,8
0.640571,0.592766,0.518868,0.725056,0.701648,0.139141,0.097282,9
0.636032,0.569605,0.518207,0.76903,0.706057,0.132047,0.100661,9
0.63722,0.567272,0.51306,0.71823,0.705096,0.124953,0.104041,9
0.642992,0.577128,0.514099,0.724115,0.699818,0.12112,0.104151,9
0.641893,0.599262,0.518302,0.767341,0.694541,0.12155,0.099986,9
0.635505,0.603267,0.514919,0.727506,0.696078,0.12198,0.09582,9
0.629117,0.598739,0.509007,0.723854,0.700393,0.12241,0.091655,8
0.627985,0.608543,0.507712,0.729513,0.696934,0.12284,0.08749,8
0.63286,0.603302,0.50934,0.731191,0.700323,0.12327,0.083324,7
0.6358,0.595918,0.516865,0.759448,0.703876,0.1237,0.079159,7
0.636529,0.606193,0.517108,0.716155,0.699015,0.124131,0.077007,6
0.637257,0.611243,0.516471,0.706347,0.698048,0.124561,0.077488,6
0.637986,0.592609,0.529946,0.733504,0.700076,0.124991,0.077968,6
0.638714,0.572339,0.539235,0.734173,0.705529,0.125421,0.078449,6
0.639443,0.581952,0.535904,0.770493,0.701706,0.125851,0.07893,6
0.638576,0.606715,0.534786,0.782569,0.693029,0.126281,0.079411,7
0.638004,0.602988,0.542157,0.761433,0.697731,0.126711,0.079891,7
0.639854,0.604068,0.546056,0.736464,0.698317,0.127142,0.080372,7
0.641703,0.60365,0.542838,0.720577,0.694823,0.127572,0.078758,6
0.646141,0.582657,0.535363,0.721371,0.704181,0.128002,0.074405,6
0.653538,0.583049,0.530369,0.721847,0.711358,0.128432,0.070053,5
0.656228,0.594473,0.540985,0.727211,0.702633,0.128862,0.074227,6
0.653538,0.592296,0.55154,0.747996,0.700076,0.129292,0.089551,8
0.648809,0.590763,0.55383,0.72035,0.701894,0.129722,0.104875,9
0.645553,0.595552,0.564216,0.705666,0.696464,0.130152,0.098366,9
0.646646,0.595274,0.56318,0.715021,0.695128,0.130583,0.078581,6
0.64307,0.616136,0.553737,0.707072,0.690695,0.131013,0.078773,6
0.638358,0.60978,0.553784,0.720781,0.695268,0.131443,0.078964,6
0.638442,0.606976,0.55145,0.728345,0.694835,0.131873,0.079156,7
0.641468,0.616066,0.555714,0.707588,0.69385,0.132303,0.079348,7
0.642992,0.615387,0.557468,0.724342,0.694506,0.132733,0.079539,7
0.643978,0.617111,0.555407,0.726451,0.693117,0.133163,0.079731,7
0.648035,0.60816,0.559636,0.746431,0.694964,0.133594,0.079923,7
0.649044,0.598652,0.561699,0.746828,0.698739,0.134024,0.080114,7
0.64715,0.606367,0.55802,0.708694,0.698974,0.134454,0.080306,7
0.641939,0.60682,0.559133,0.723208,0.699947,0.134884,0.080497,7
0.640983,0.591652,0.561797,0.723673,0.705494,0.135314,0.080689,7
0.644892,0.590676,0.561286,0.726973,0.704728,0.135744,0.080881,7
0.6488,0.59974,0.558829,0.75176,0.701679,0.136174,0.081072,7
0.652709,0.604834,0.560343,0.725635,0.69863,0.136604,0.081264,7
0.654872,0.615109,0.564197,0.720249,0.69331,0.137035,0.081456,7
0.65504,0.61436,0.570825,0.731815,0.691551,0.137465,0.081647,7
0.655208,0.612409,0.579533,0.741668,0.694283,0.137895,0.081839,7
0.656788,0.618052,0.579303,0.750025,0.692055,0.138325,0.082031,7
0.654569,0.596824,0.584021,0.729637,0.697496,0.138755,0.082222,7
0.650165,0.592435,0.58873,0.733481,0.70248,0.139185,0.082414,7
0.647979,0.612131,0.586316,0.722199,0.695585,0.139615,0.082606,7
0.648413,0.602152,0.587172,0.720407,0.698376,0.140046,0.082797,7
0.654913,0.592714,0.582077,0.732858,0.70346,0.140476,0.082989,7
0.661414,0.590485,0.589099,0.714828,0.701085,0.140906,0.083181,7
0.665194,0.597503,0.590255,0.704339,0.697356,0.141336,0.083372,7
0.710506,0.621552,0.593234,0.687705,0.690191,0.141766,0.083564,7
0.764274,0.640307,0.610641,0.698211,0.68489,0.142196,0.083756,7
0.769402,0.659028,0.61886,0.759017,0.688825,0.129998,0.118901,10
0.767665,0.656328,0.630213,0.747871,0.698059,0.101284,0.160437,10
0.779421,0.663486,0.653682,0.703863,0.699373,0.087953,0.150557,10
0.803562,0.684383,0.674181,0.735489,0.697954,0.094738,0.140678,10
0.809984,0.704253,0.673913,0.750887,0.697848,0.101522,0.130798,10
0.811833,0.725846,0.664517,0.713048,0.693574,0.108306,0.120918,10
0.81635,0.738907,0.665093,0.696776,0.692255,0.11509,0.111039,10
0.820541,0.742303,0.668081,0.710633,0.692618,0.121874,0.101159,9
0.873441,0.766247,0.676214,0.709034,0.69195,0.128659,0.091279,8
0.925376,0.825352,0.690123,0.719478,0.684128,0.135443,0.081399,7
0.913048,0.871691,0.692765,0.720384,0.684796,0.148958,0.07152,5
0.906996,0.884996,0.691351,0.71611,0.6946,0.171276,0.06164,4
0.900944,0.894191,0.679997,0.723934,0.695163,0.193593,0.05176,2
0.891558,0.890586,0.661742,0.728424,0.700393,0.215911,0.041881,1
0.878361,0.891039,0.648582,0.761762,0.70275,0.238228,0.036308,1
0.86944,0.903142,0.629147,0.749458,0.703137,0.284689,0.036368,1
0.862267,0.899241,0.605659,0.731985,0.709235,0.329379,0.036427,1
0.855313,0.902253,0.588068,0.737178,0.707857,0.330467,0.036487,1
0.852707,0.900303,0.574274,0.720951,0.708121,0.331555,0.036546,1
0.850101,0.897883,0.56177,0.730306,0.709903,0.332644,0.036606,1
0.847495,0.888601,0.550969,0.736339,0.708414,0.333732,0.036666,1
0.840849,0.887242,0.53999,0.733754,0.705717,0.334821,0.036725,1
0.834764,0.890098,0.527923,0.721859,0.70818,0.331378,0.036785,1
0.834596,0.884874,0.521328,0.705723,0.707851,0.32201,0.036845,1
0.834427,0.896716,0.523695,0.74185,0.700393,0.312641,0.036904,1
0.800132,0.897586,0.518166,0.756341,0.688432,0.303273,0.036964,1
0.760805,0.870699,0.499703,0.727018,0.692149,0.293905,0.037023,1
0.763204,0.85311,0.483428,0.742904,0.708531,0.292597,0.037083,1
0.76892,0.834842,0.469496,0.726122,0.71382,0.30183,0.037143,1
0.771223,0.833345,0.458242,0.732075,0.70886,0.311063,0.037202,1
0.769626,0.850672,0.452986,0.767862,0.692349,0.29385,0.037262,1
0.770212,0.857081,0.450089,0.746714,0.68457,0.266549,0.037322,1
0.773294,0.848408,0.445191,0.744163,0.695241,0.271278,0.037381,1
0.776376,0.825996,0.439747,0.741612,0.705912,0.276007,0.037441,1
0.778099,0.828904,0.430957,0.725487,0.706432,0.280736,0.0375,1
0.778267,0.843759,0.417026,0.718377,0.702164,0.285465,0.03756,1
0.780474,0.839788,0.402251,0.752713,0.697801,0.290195,0.03762,1
0.782189,0.836375,0.395282,0.76666,0.693791,0.294924,0.037679,1
0.778558,0.828869,0.395869,0.739786,0.694236,0.285418,0.037739,1
0.770466,0.831551,0.399229,0.705927,0.690589,0.257296,0.037799,1
0.767653,0.844473,0.395888,0.716711,0.687705,0.229174,0.037858,1
0.773537,0.849819,0.40042,0.738902,0.686752,0.201051,0.049868,2
0.777774,0.839649,0.406487,0.747463,0.691545,0.182735,0.077505,6
0.78303,0.838395,0.409882,0.758462,0.696339,0.17724,0.094148,8
0.788426,0.824028,0.418398,0.735001,0.701132,0.171745,0.096414,9
0.790192,0.81243,0.42229,0.722403,0.701308,0.16625,0.09868,9
0.787524,0.822322,0.431632,0.706456,0.698136,0.160755,0.100945,9
0.785989,0.824568,0.438962,0.698915,0.697168,0.15526,0.103211,9
0.784201,0.830994,0.436839,0.691375,0.697965,0.149765,0.105477,9
0.77403,0.839527,0.446334,0.697037,0.70078,0.14427,0.107743,9
0.766723,0.837908,0.456575,0.717788,0.701132,0.138775,0.110009,9
0.767788,0.821503,0.46001,0.723855,0.705236,0.13328,0.112274,10
0.77468,0.821573,0.445546,0.740682,0.707324,0.181839,0.08077,7
0.784319,0.842905,0.422178,0.739854,0.701319,0.249411,0.040033,1
0.792466,0.8389,0.413897,0.705337,0.696535,0.249411,0.044972,2
0.787008,0.834494,0.414894,0.71332,0.692126,0.225551,0.049912,2
0.780441,0.826449,0.423818,0.72581,0.695069,0.170489,0.054852,3
0.786056,0.810132,0.424496,0.721473,0.702985,0.139515,0.059792,3
0.787883,0.806605,0.424835,0.727018,0.702938,0.14004,0.064732,4
0.790864,0.808303,0.43879,0.715441,0.700029,0.140566,0.069672,5
0.800446,0.809453,0.451617,0.717981,0.698916,0.141091,0.074612,6
0.80317,0.819483,0.45717,0.730828,0.69745,0.141617,0.079551,7
0.802665,0.816975,0.463621,0.711982,0.702551,0.142142,0.084491,7
0.799925,0.825021,0.466572,0.731259,0.696652,0.142668,0.089431,8
0.79463,0.847416,0.460245,0.703455,0.690208,0.143193,0.094371,9
0.79412,0.834686,0.451483,0.690868,0.697508,0.143719,0.099311,9
0.799079,0.824725,0.45022,0.718377,0.707476,0.169389,0.085483,7
0.797566,0.828173,0.441884,0.705456,0.71212,0.202206,0.063814,4
0.791637,0.822078,0.431843,0.732585,0.709903,0.20137,0.063985,4
0.792698,0.824394,0.426349,0.747054,0.70282,0.200533,0.064155,4
0.797854,0.833136,0.422271,0.714908,0.70051,0.199697,0.064326,4
0.803009,0.832509,0.420672,0.701902,0.703383,0.19886,0.064496,4
0.797678,0.841164,0.418642,0.741487,0.700299,0.198024,0.064667,4
0.792601,0.847555,0.414993,0.717709,0.696464,0.197188,0.064837,4
0.796019,0.854878,0.413296,0.694854,0.693967,0.196351,0.065008,4
0.798888,0.846388,0.412158,0.738992,0.69861,0.195515,0.065178,4
0.808303,0.838935,0.40911,0.717845,0.697907,0.194678,0.065349,4
0.812225,0.833641,0.406063,0.675028,0.699173,0.193842,0.065519,4
0.813716,0.834094,0.40483,0.649775,0.697602,0.193005,0.06569,4
0.816423,0.822409,0.40567,0.63458,0.698669,0.192169,0.06586,4
0.815498,0.820545,0.405544,0.686968,0.700862,0.191332,0.066031,4
0.81273,0.839997,0.395782,0.674982,0.700111,0.219354,0.066201,4
0.804403,0.827163,0.380199,0.68047,0.707147,0.262582,0.066372,4
0.79672,0.824707,0.369109,0.732223,0.701542,0.276348,0.066542,4
0.794282,0.844072,0.356776,0.800327,0.691094,0.290113,0.066713,4
0.793806,0.84045,0.343021,0.835592,0.695233,0.303879,0.066883,4
0.795571,0.825961,0.334758,0.769529,0.706045,0.301335,0.067054,4
0.792747,0.827285,0.332769,0.740285,0.708766,0.277463,0.067224,4
0.787345,0.840328,0.3341,0.726292,0.702158,0.253592,0.067395,4
0.788011,0.840154,0.336929,0.718865,0.699255,0.229721,0.067565,4
0.79213,0.82516,0.333518,0.734479,0.69976,0.213648,0.067736,4
0.795308,0.826466,0.328472,0.766241,0.696851,0.207773,0.067906,5
0.797409,0.845605,0.326278,0.715089,0.691627,0.201897,0.068076,5
0.793744,0.843498,0.329815,0.712152,0.693298,0.196022,0.068247,5
0.788373,0.840659,0.332955,0.71857,0.697637,0.190147,0.068418,5
0.788583,0.84254,0.330493,0.709272,0.697719,0.184272,0.068588,5
0.788793,0.838726,0.331712,0.766671,0.694459,0.178397,0.068758,5
0.789003,0.826971,0.332157,0.740977,0.701273,0.172522,0.068929,5
0.791548,0.82826,0.326051,0.72018,0.702551,0.166647,0.069099,5
0.796759,0.836897,0.32693,0.765674,0.695186,0.160772,0.072098,5
0.80197,0.834094,0.341463,0.722097,0.691668,0.154897,0.078795,6
0.807221,0.821137,0.34711,0.69317,0.694717,0.149021,0.085492,7
0.812517,0.817916,0.3426,0.73144,0.697555,0.143146,0.092189,8
0.813498,0.825996,0.346891,0.73804,0.695268,0.137271,0.098885,9
0.809547,0.819762,0.362886,0.746454,0.697203,0.131396,0.105582,9
0.802733,0.831708,0.374868,0.70231,0.694541,0.125521,0.112279,10
0.790959,0.839005,0.378987,0.709805,0.695327,0.119646,0.118976,10
0.777258,0.830437,0.368021,0.718956,0.703676,0.129117,0.098974,9
0.763557,0.823663,0.348026,0.694894,0.709305,0.158656,0.066723,4
0.749856,0.823001,0.337908,0.73279,0.706069,0.188195,0.064111,4
0.741175,0.8319,0.332559,0.702775,0.704275,0.228794,0.061499,4
0.738233,0.828225,0.311675,0.68961,0.707253,0.283855,0.058888,3
0.738665,0.845935,0.284623,0.710508,0.698106,0.317058,0.056276,3
0.742952,0.837089,0.275185,0.712175,0.697719,0.321674,0.053664,2
0.751318,0.826048,0.258559,0.754822,0.703295,0.326291,0.051053,2
0.764347,0.843254,0.244574,0.764744,0.700569,0.330907,0.048441,2
0.7731,0.835922,0.250554,0.741391,0.703055,0.324009,0.04583,2
0.783557,0.814241,0.251992,0.705927,0.706491,0.302052,0.043218,1
0.790797,0.818038,0.258442,0.719716,0.7001,0.238815,0.050675,2
0.793049,0.834129,0.284497,0.708512,0.69657,0.166418,0.0713,5
0.796893,0.824899,0.296113,0.735228,0.701671,0.152632,0.091925,8
0.793027,0.812848,0.303905,0.807618,0.700698,0.138847,0.11255,10
0.791906,0.809923,0.317959,0.771355,0.697543,0.125061,0.133175,10
0.793923,0.81701,0.322897,0.726082,0.697367,0.111276,0.146568,10
0.795941,0.817742,0.328148,0.657452,0.696265,0.09749,0.150503,10
0.79941,0.82065,0.343803,0.669346,0.699085,0.083705,0.154439,10
0.804537,0.825474,0.355468,0.762873,0.703923,0.077593,0.158374,10
0.805075,0.827111,0.363717,0.792604,0.697801,0.081517,0.162309,10
0.80246,0.827058,0.372039,0.735624,0.697215,0.085441,0.166245,10
0.802236,0.82509,0.365602,0.726723,0.699045,0.089364,0.14929,10
0.802011,0.836497,0.370569,0.728764,0.693674,0.093288,0.124589,10
0.80354,0.823958,0.38144,0.702423,0.700757,0.097212,0.125484,10
0.803344,0.822635,0.384166,0.76022,0.697051,0.101135,0.126378,10
0.798889,0.824638,0.386079,0.741759,0.697403,0.105059,0.127273,10
0.79561,0.822409,0.39043,0.714114,0.702633,0.108983,0.128167,10
0.793677,0.832021,0.39863,0.723015,0.697356,0.112907,0.129061,10
0.794666,0.831203,0.396058,0.725499,0.695526,0.11683,0.120964,10
0.798995,0.824934,0.38814,0.778907,0.703547,0.120754,0.101108,9
0.803324,0.81095,0.395719,0.735704,0.710607,0.124678,0.091082,8
0.807653,0.823541,0.404202,0.708943,0.703102,0.127368,0.09391,8
0.814198,0.843236,0.403875,0.707197,0.693134,0.128445,0.096737,9
0.821393,0.84193,0.412443,0.706233,0.690155,0.129522,0.099565,9
0.826437,0.818943,0.424463,0.723537,0.695468,0.130599,0.102393,9
0.828734,0.80233,0.429785,0.74778,0.698634,0.131676,0.105221,9
0.827894,0.800554,0.435226,0.814931,0.696464,0.132753,0.108048,9
0.827053,0.810828,0.441186,0.80676,0.696746,0.13383,0.110876,10
0.822604,0.830001,0.449037,0.789637,0.692126,0.134907,0.113704,10
0.818188,0.823889,0.452229,0.772515,0.691269,0.135984,0.116531,10
0.818524,0.826745,0.447323,0.688612,0.697074,0.137061,0.119359,10
0.81886,0.838517,0.444164,0.673644,0.697708,0.138138,0.122187,10
0.819196,0.831186,0.454793,0.774836,0.69555,0.139215,0.125014,10
0.817258,0.818055,0.463623,0.806518,0.702293,0.140292,0.123859,10
0.815308,0.817898,0.460704,0.804142,0.703395,0.141369,0.117495,10
0.816316,0.822026,0.455438,0.779224,0.698388,0.142447,0.111131,10
0.817325,0.820929,0.4518,0.76268,0.695902,0.143524,0.104767,9
0.815603,0.831325,0.451007,0.761977,0.695497,0.144601,0.098403,9
0.810762,0.830019,0.450053,0.751335,0.705084,0.145678,0.092039,8
0.80592,0.820667,0.453538,0.721144,0.709253,0.146755,0.085675,7
0.801078,0.820894,0.455014,0.69774,0.70723,0.147832,0.079311,7
0.796237,0.830263,0.45517,0.71789,0.706725,0.148909,0.072947,5
0.793001,0.821538,0.45933,0.761013,0.707957,0.149986,0.066583,4
0.7916,0.818212,0.46352,0.783635,0.709188,0.151063,0.060219,3
0.790199,0.830576,0.457982,0.76776,0.704099,0.166165,0.053855,2
0.788798,0.818926,0.441564,0.74583,0.705822,0.199607,0.047491,2
0.787397,0.800467,0.425316,0.723129,0.714641,0.23305,0.044121,1
0.785996,0.814398,0.415634,0.726349,0.70876,0.249447,0.044667,2
0.782778,0.831116,0.407209,0.771037,0.697766,0.243554,0.045212,2
0.777482,0.826501,0.402658,0.783147,0.696418,0.237661,0.045758,2
0.774854,0.823227,0.401693,0.783397,0.701577,0.231769,0.046303,2
0.775274,0.843254,0.400867,0.734434,0.698787,0.225876,0.046849,2
0.778401,0.840589,0.401297,0.719625,0.695022,0.219983,0.047394,2
0.782529,0.833118,0.399738,0.735948,0.693791,0.21409,0.04794,2
0.784266,0.8257,0.395905,0.728549,0.697362,0.208198,0.048486,2
0.786004,0.809435,0.394071,0.752305,0.70642,0.202305,0.049031,2
0.789754,0.812883,0.404566,0.782773,0.703946,0.171983,0.056162,3
0.791413,0.821085,0.416037,0.764903,0.698059,0.134526,0.071903,5
0.79115,0.83244,0.415504,0.743891,0.694143,0.129515,0.087645,8
0.794428,0.846719,0.418568,0.739299,0.688256,0.124505,0.103386,9
0.795274,0.823645,0.429416,0.739151,0.692126,0.119494,0.119128,10
0.793341,0.815722,0.438301,0.69757,0.691727,0.114483,0.134869,10
0.793486,0.828504,0.442901,0.673434,0.692524,0.109472,0.15061,10
0.793184,0.823227,0.463621,0.729989,0.693697,0.104462,0.166352,10
